ticker,10日平均売買代金,10日中央値売買代金,除外,銘柄名,市場・商品区分,33業種区分
6370.T,4464392980.0,4132479300.0,False,栗田工業,プライム（内国株式）,機械
6371.T,474332700.0,344526250.0,False,椿本チエイン,プライム（内国株式）,機械
6376.T,1319020600.0,1266449000.0,False,日機装,プライム（内国株式）,精密機器
6378.T,247747670.0,137570500.0,False,木村化工機,スタンダード（内国株式）,機械
6379.T,629955570.0,654064800.0,False,レイズネクスト,プライム（内国株式）,建設業
6380.T,63084600.0,44126750.0,True,オリエンタルチエン工業,スタンダード（内国株式）,機械
6381.T,134052510.0,130885000.0,False,アネスト岩田,プライム（内国株式）,機械
6382.T,13261120.0,13605650.0,True,トリニティ工業,スタンダード（内国株式）,機械
6383.T,7727607180.0,7653952050.0,False,ダイフク,プライム（内国株式）,機械
6384.T,12702520.0,10735950.0,True,昭和真空,スタンダード（内国株式）,機械
6387.T,1515214600.0,1262749000.0,False,サムコ,プライム（内国株式）,機械
6390.T,60512890.0,62334200.0,True,加藤製作所,プライム（内国株式）,機械
6391.T,8041050.0,5161750.0,True,加地テック,スタンダード（内国株式）,機械
6392.T,1744800.0,1175000.0,True,ヤマダコーポレーション,スタンダード（内国株式）,機械
6393.T,4268200.0,3948750.0,True,油研工業,スタンダード（内国株式）,機械
6395.T,334826530.0,321522200.0,False,タダノ,プライム（内国株式）,機械
6396.T,1576400.0,228250.0,True,宇野澤組鐵工所,スタンダード（内国株式）,機械
6400.T,5550910.0,4278300.0,True,不二精機,スタンダード（内国株式）,機械
6402.T,4386780.0,3530850.0,True,兼松エンジニアリング,スタンダード（内国株式）,機械
6405.T,26782030.0,25994050.0,True,鈴茂器工,スタンダード（内国株式）,機械
6407.T,2628551000.0,2564786250.0,False,ＣＫＤ,プライム（内国株式）,機械
6408.T,1956300.0,1917000.0,True,小倉クラッチ,スタンダード（内国株式）,機械
6412.T,596768680.0,585031600.0,False,平和,プライム（内国株式）,機械
6413.T,89507370.0,88512150.0,True,理想科学工業,プライム（内国株式）,機械
6417.T,2779232070.0,1821857475.0,False,ＳＡＮＫＹＯ,プライム（内国株式）,機械
6418.T,145255540.0,123713450.0,False,日本金銭機械,プライム（内国株式）,機械
6419.T,171315450.0,176660250.0,False,マースグループホールディングス,プライム（内国株式）,機械
6420.T,126040150.0,109379500.0,False,ガリレイホールディングス,プライム（内国株式）,機械
6424.T,1584740.0,1064850.0,True,高見沢サイバネティックス,スタンダード（内国株式）,機械
6425.T,141732090.0,137042950.0,False,ユニバーサルエンターテインメント,スタンダード（内国株式）,機械
6428.T,3011220.0,2592800.0,True,オーイズミ,スタンダード（内国株式）,機械
6430.T,114203720.0,98968800.0,True,ダイコク電機,プライム（内国株式）,機械
6432.T,1555994900.0,1540245000.0,False,竹内製作所,プライム（内国株式）,機械
6433.T,466353480.0,81959300.0,True,ヒーハイスト,スタンダード（内国株式）,機械
6436.T,1049577490.0,731793650.0,False,アマノ,プライム（内国株式）,機械
6440.T,199652600.0,167757400.0,False,ＪＵＫＩ,プライム（内国株式）,機械
6444.T,23514970.0,18355500.0,True,サンデン,スタンダード（内国株式）,機械
6445.T,38729650.0,33300950.0,True,ジャノメ,プライム（内国株式）,機械
6448.T,5297557720.0,5379152450.0,False,ブラザー工業,プライム（内国株式）,電気機器
6454.T,524084630.0,467759250.0,False,マックス,プライム（内国株式）,機械
6455.T,166712980.0,166679900.0,False,モリタホールディングス,プライム（内国株式）,輸送用機器
6457.T,824069860.0,722792750.0,False,グローリー,プライム（内国株式）,機械
6458.T,233943070.0,229113550.0,False,新晃工業,プライム（内国株式）,機械
6459.T,119641100.0,106251000.0,False,だいわ,プライム（内国株式）,機械
6460.T,3793604720.0,3747390600.0,False,セガサミーホールディングス,プライム（内国株式）,機械
6463.T,183872830.0,157633650.0,False,ＴＰＲ,プライム（内国株式）,機械
6464.T,96206930.0,87746400.0,True,ツバキ・ナカシマ,プライム（内国株式）,機械
6465.T,1914691780.0,1772535700.0,False,ホシザキ,プライム（内国株式）,機械
6466.T,150385800.0,48382500.0,True,ＴＶＥ,スタンダード（内国株式）,機械
6467.T,1884650.0,1690450.0,True,ニチダイ,スタンダード（内国株式）,機械
6469.T,186167000.0,176174100.0,False,放電精密加工研究所,スタンダード（内国株式）,機械
6470.T,98508640.0,65006000.0,True,大豊工業,スタンダード（内国株式）,機械
6471.T,2925737785.0,2906148175.0,False,日本精工,プライム（内国株式）,機械
6472.T,1277045354.270935,1304181098.8952637,False,ＮＴＮ,プライム（内国株式）,機械
6473.T,2674186490.0,2901741600.0,False,ジェイテクト,プライム（内国株式）,機械
6474.T,281245000.0,255890000.0,False,不二越,プライム（内国株式）,機械
6479.T,8542679870.0,8772890150.0,False,ミネベアミツミ,プライム（内国株式）,電気機器
6480.T,1066756510.0,1002980700.0,False,日本トムソン,プライム（内国株式）,機械
6481.T,7149675870.0,7063501250.0,False,ＴＨＫ,プライム（内国株式）,機械
6482.T,89197490.0,45343950.0,True,ＹＵＳＨＩＮ,スタンダード（内国株式）,機械
6484.T,2980310.0,2231200.0,True,ＫＶＫ,スタンダード（内国株式）,機械
6485.T,38378060.0,32475300.0,True,前澤給装工業,スタンダード（内国株式）,機械
6486.T,367127120.0,353838250.0,False,イーグル工業,プライム（内国株式）,機械
6488.T,5549010.0,4583950.0,True,ヨシタケ,スタンダード（内国株式）,機械
6490.T,732704500.0,691750000.0,False,ＰＩＬＬＡＲ,プライム（内国株式）,機械
6492.T,424124700.0,146856500.0,False,岡野バルブ製造,スタンダード（内国株式）,機械
6493.T,37592590.0,29538000.0,True,ＮＩＴＴＡＮ,スタンダード（内国株式）,輸送用機器
6494.T,15244600.0,10625150.0,True,ＮＦＫホールディングス,スタンダード（内国株式）,機械
6495.T,42771580.0,27021500.0,True,宮入バルブ製作所,スタンダード（内国株式）,機械
6496.T,10081800.0,8662500.0,True,中北製作所,スタンダード（内国株式）,機械
6497.T,14890610.0,12840200.0,True,ハマイ,スタンダード（内国株式）,機械
6498.T,669543990.0,673189450.0,False,キッツ,プライム（内国株式）,機械
6501.T,47796441320.0,44802631700.0,False,日立製作所,プライム（内国株式）,電気機器
6503.T,28338191020.0,30746316000.0,False,三菱電機,プライム（内国株式）,電気機器
6504.T,8030664900.0,7507775000.0,False,富士電機,プライム（内国株式）,電気機器
6505.T,69637050.0,70617000.0,True,東洋電機製造,スタンダード（内国株式）,電気機器
6506.T,14477762050.0,13845505650.0,False,安川電機,プライム（内国株式）,電気機器
6507.T,2018150500.0,1811869500.0,False,シンフォニアテクノロジー,プライム（内国株式）,電気機器
6508.T,2252291400.0,2317385500.0,False,明電舎,プライム（内国株式）,電気機器
6513.T,28149690.0,28698700.0,True,オリジン,スタンダード（内国株式）,電気機器
6516.T,508998800.0,517587500.0,False,山洋電気,プライム（内国株式）,電気機器
6517.T,167328200.0,164134000.0,False,デンヨー,プライム（内国株式）,電気機器
6518.T,24529680.0,26407750.0,True,三相電機,スタンダード（内国株式）,電気機器
6521.T,446538570.0,433419000.0,False,オキサイド,グロース（内国株式）,電気機器
6522.T,2078063520.0,1176387400.0,False,アスタリスク,グロース（内国株式）,電気機器
6523.T,1008446300.0,932971100.0,False,ＰＨＣホールディングス,プライム（内国株式）,電気機器
6524.T,1217474800.0,940821750.0,False,湖北工業,スタンダード（内国株式）,電気機器
6525.T,76316303900.0,74258657550.0,False,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム（内国株式）,電気機器
6526.T,11063525865.0,11019988650.0,False,ソシオネクスト,プライム（内国株式）,電気機器
6532.T,7712444490.0,7526963950.0,False,ベイカレント,プライム（内国株式）,サービス業
6533.T,24741100.0,23244250.0,True,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,サービス業
6535.T,183722790.0,115101050.0,False,アイモバイル,プライム（内国株式）,サービス業
6537.T,4445650.0,3488400.0,True,ＷＡＳＨハウス,グロース（内国株式）,サービス業
6538.T,8320830.0,7780500.0,True,ディスラプターズ,スタンダード（内国株式）,サービス業
6539.T,33031530.0,30885000.0,True,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業
6540.T,27331640.0,28143050.0,True,船場,スタンダード（内国株式）,サービス業
6543.T,2368180.0,2105000.0,True,日宣,スタンダード（内国株式）,サービス業
6544.T,965552065.0,984759400.0,False,ジャパンエレベーターサービスホールディングス,プライム（内国株式）,サービス業
6545.T,5371340.0,4474200.0,True,インターネットインフィニティー,グロース（内国株式）,サービス業
6546.T,1058430.0,998600.0,True,フルテック,スタンダード（内国株式）,サービス業
6547.T,80532920.0,77547300.0,True,グリーンズ,スタンダード（内国株式）,サービス業
6548.T,28019920.0,12267350.0,True,旅工房,グロース（内国株式）,サービス業
6549.T,4473680.0,4379700.0,True,ディーエムソリューションズ,スタンダード（内国株式）,サービス業
6551.T,9484090.0,7508650.0,True,ツナググループ・ホールディングス,スタンダード（内国株式）,サービス業
6552.T,2998920.0,2218500.0,True,ＧａｍｅＷｉｔｈ,スタンダード（内国株式）,サービス業
6554.T,9907460.0,9541800.0,True,エスユーエス,グロース（内国株式）,サービス業
6555.T,416710.0,171200.0,True,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,スタンダード（内国株式）,サービス業
6557.T,11397410.0,9702600.0,True,ＡＩＡＩグループ,グロース（内国株式）,サービス業
6558.T,306020.0,234500.0,True,クックビズ,グロース（内国株式）,サービス業
6560.T,32516360.0,30368250.0,True,エル・ティー・エス,プライム（内国株式）,サービス業
6561.T,7151240.0,6573900.0,True,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,グロース（内国株式）,サービス業
6562.T,32594230.0,27273800.0,True,ジーニー,グロース（内国株式）,サービス業
6563.T,12162330.0,5282650.0,True,みらいワークス,グロース（内国株式）,サービス業
6564.T,104162930.0,102439100.0,False,ミダックホールディングス,プライム（内国株式）,サービス業
6566.T,1113590.0,627200.0,True,要興業,スタンダード（内国株式）,サービス業
6568.T,3770680.0,2737200.0,True,神戸天然物化学,グロース（内国株式）,サービス業
6570.T,243102550.0,215457500.0,False,共和コーポレーション,スタンダード（内国株式）,サービス業
6571.T,48618060.0,47965850.0,True,キュービーネットホールディングス,プライム（内国株式）,サービス業
6572.T,37029690.0,31815150.0,True,オープングループ,プライム（内国株式）,サービス業
6573.T,10918340.0,12176100.0,True,ＣＲＡＶＩＡ,グロース（内国株式）,サービス業
6574.T,63144200.0,61361400.0,True,コンヴァノ,グロース（内国株式）,サービス業
6577.T,36942060.0,13275700.0,True,ベストワンドットコム,グロース（内国株式）,サービス業
6578.T,1629130.0,1111800.0,True,コレックホールディングス,スタンダード（内国株式）,サービス業
6579.T,507130.0,353000.0,True,ログリー,グロース（内国株式）,サービス業
6580.T,11937300.0,7588050.0,True,ライトアップ,グロース（内国株式）,サービス業
6584.T,217296340.0,192226900.0,False,三櫻工業,プライム（内国株式）,輸送用機器
6586.T,3326160390.0,2985039800.0,False,マキタ,プライム（内国株式）,機械
6588.T,412228430.0,397629700.0,False,東芝テック,プライム（内国株式）,電気機器
6590.T,3979437400.0,3795454000.0,False,芝浦メカトロニクス,プライム（内国株式）,電気機器
6592.T,1714747820.0,1674921325.0,False,マブチモーター,プライム（内国株式）,電気機器
6594.T,12723262530.0,11840818100.0,False,ニデック,プライム（内国株式）,電気機器
6597.T,238469700.0,219798500.0,False,ＨＰＣシステムズ,グロース（内国株式）,電気機器
6599.T,34795550.0,25803500.0,True,エブレン,スタンダード（内国株式）,電気機器
6612.T,2042700.0,1303900.0,True,バルミューダ,グロース（内国株式）,電気機器
6613.T,3744733870.0,3490295300.0,False,ＱＤレーザ,グロース（内国株式）,電気機器
6614.T,5041030.0,5068200.0,True,シキノハイテック,スタンダード（内国株式）,電気機器
6615.T,9195880.0,8213200.0,True,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,電気機器
6616.T,137798220.0,129872300.0,False,トレックス・セミコンダクター,プライム（内国株式）,電気機器
6617.T,507454300.0,535467000.0,False,東光高岳,プライム（内国株式）,電気機器
6619.T,361166560.0,320714000.0,False,ダブル・スコープ,プライム（内国株式）,電気機器
6620.T,26117670.0,23791300.0,True,宮越ホールディングス,プライム（内国株式）,不動産業
6622.T,2312649100.0,1969198000.0,False,ダイヘン,プライム（内国株式）,電気機器
6625.T,59878090.0,56940000.0,True,ＪＡＬＣＯホールディングス,スタンダード（内国株式）,不動産業
6626.T,30259920.0,22605250.0,True,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,電気機器
6627.T,1155606200.0,1034929500.0,False,テラプローブ,スタンダード（内国株式）,電気機器
6629.T,119415100.0,119776800.0,False,テクノホライゾン,スタンダード（内国株式）,電気機器
6630.T,74471390.0,54874950.0,True,ヤーマン,プライム（内国株式）,電気機器
6632.T,1467056519.6697998,1423362993.7927246,False,ＪＶＣケンウッド,プライム（内国株式）,電気機器
6633.T,1401550.0,1044900.0,True,ＣＧＳホールディングス,スタンダード（内国株式）,電気機器
6634.T,16748790.0,8596800.0,True,ＪＮグループ,スタンダード（内国株式）,電気機器
6635.T,17462420.0,15277500.0,True,大日光・エンジニアリング,スタンダード（内国株式）,電気機器
6637.T,120639900.0,115039000.0,False,寺崎電気産業,スタンダード（内国株式）,電気機器
6638.T,281046170.0,249050600.0,False,ミマキエンジニアリング,プライム（内国株式）,電気機器
6643.T,22868700.0,16797000.0,True,戸上電機製作所,スタンダード（内国株式）,電気機器
6644.T,450801540.0,441660300.0,False,大崎電気工業,プライム（内国株式）,電気機器
6645.T,7015100610.0,6486485000.0,False,オムロン,プライム（内国株式）,電気機器
6647.T,3822000.0,2496000.0,True,森尾電機,スタンダード（内国株式）,電気機器
6648.T,47791860.0,47279100.0,True,かわでん,スタンダード（内国株式）,電気機器
6651.T,288382050.0,270862250.0,False,日東工業,プライム（内国株式）,電気機器
6652.T,319969050.0,320832250.0,False,ＩＤＥＣ,プライム（内国株式）,電気機器
6653.T,157365780.0,142240600.0,False,正興電機製作所,プライム（内国株式）,電気機器
6654.T,4852020.0,4361850.0,True,不二電機工業,スタンダード（内国株式）,電気機器
6656.T,34766840.0,30166300.0,True,インスペック,スタンダード（内国株式）,電気機器
6658.T,16263470.0,16768200.0,True,シライ電子工業,スタンダード（内国株式）,電気機器
6659.T,206188050.0,212895600.0,False,メディアリンクス,スタンダード（内国株式）,電気機器
6662.T,2110360.0,772950.0,True,ユビテック,スタンダード（内国株式）,電気機器
6663.T,4168750.0,3812500.0,True,太洋テクノレックス,スタンダード（内国株式）,電気機器
6664.T,1220960.0,1212800.0,True,オプトエレクトロニクス,スタンダード（内国株式）,電気機器
6666.T,34629630.0,33645950.0,True,リバーエレテック,スタンダード（内国株式）,電気機器
6668.T,342363200.0,284159750.0,False,アドテック　プラズマ　テクノロジー,スタンダード（内国株式）,電気機器
6674.T,4499295510.0,4337287200.0,False,ジーエス・ユアサ　コーポレーション,プライム（内国株式）,電気機器
6675.T,59900950.0,61440550.0,True,サクサ,スタンダード（内国株式）,電気機器
6676.T,199015700.0,137268000.0,False,ＢＵＦＦＡＬＯ,スタンダード（内国株式）,電気機器
6677.T,273518650.0,256050750.0,False,エスケーエレクトロニクス,スタンダード（内国株式）,電気機器
6678.T,17610980.0,17361100.0,True,テクノメディカ,スタンダード（内国株式）,電気機器
6694.T,12165670.0,11059400.0,True,ズーム,スタンダード（内国株式）,電気機器
6696.T,14366740.0,7822800.0,True,トラース・オン・プロダクト,グロース（内国株式）,電気機器
6699.T,33899450.0,29002400.0,True,ダイヤモンドエレクトリックホールディングス,スタンダード（内国株式）,電気機器
6701.T,27034556720.0,25941330000.0,False,日本電気,プライム（内国株式）,電気機器
6702.T,27978029280.0,25701162800.0,False,富士通,プライム（内国株式）,電気機器
6703.T,1650938010.0,1285559800.0,False,沖電気工業,プライム（内国株式）,電気機器
6706.T,113046900.0,91886250.0,True,電気興業,プライム（内国株式）,電気機器
6707.T,815937790.0,812009050.0,False,サンケン電気,プライム（内国株式）,電気機器
6718.T,61067400.0,55770400.0,True,アイホン,プライム（内国株式）,電気機器
6721.T,19851520.0,17615250.0,True,ウインテスト,スタンダード（内国株式）,電気機器
6723.T,31794608250.0,30799254350.0,False,ルネサスエレクトロニクス,プライム（内国株式）,電気機器
6724.T,4513126380.0,4471415900.0,False,セイコーエプソン,プライム（内国株式）,電気機器
6727.T,432897770.0,421830450.0,False,ワコム,プライム（内国株式）,電気機器
6728.T,3276282510.0,3170243400.0,False,アルバック,プライム（内国株式）,電気機器
6730.T,197328670.0,122821900.0,False,アクセル,スタンダード（内国株式）,電気機器
6731.T,8121340.0,8147100.0,True,ピクセラ,スタンダード（内国株式）,電気機器
6736.T,372852200.0,392300500.0,False,サン電子,スタンダード（内国株式）,電気機器
6737.T,497677150.0,473022500.0,False,ＥＩＺＯ,プライム（内国株式）,電気機器
6740.T,476578280.0,337865400.0,False,ジャパンディスプレイ,プライム（内国株式）,電気機器
6741.T,243715370.0,250169700.0,False,日本信号,プライム（内国株式）,電気機器
6742.T,287888350.0,276553350.0,False,京三製作所,プライム（内国株式）,電気機器
6743.T,20166570.0,21334600.0,True,大同信号,スタンダード（内国株式）,電気機器
6744.T,307387300.0,319677000.0,False,能美防災,プライム（内国株式）,電気機器
6745.T,294799360.0,287043700.0,False,ホーチキ,プライム（内国株式）,電気機器
6748.T,10636590.0,8775600.0,True,星和電機,スタンダード（内国株式）,電気機器
6750.T,345913060.0,315617650.0,False,エレコム,プライム（内国株式）,電気機器
6752.T,34654770160.0,34128162500.0,False,パナソニック　ホールディングス,プライム（内国株式）,電気機器
6753.T,2969077497.468872,3085024280.126953,False,シャープ,プライム（内国株式）,電気機器
6754.T,2896601410.0,2779819750.0,False,アンリツ,プライム（内国株式）,電気機器
6757.T,4475600.0,2442550.0,True,ＯＳＧコーポレーション,スタンダード（内国株式）,電気機器
6758.T,49776788660.0,53746435600.0,False,ソニーグループ,プライム（内国株式）,電気機器
6762.T,26287914115.0,27774625875.0,False,ＴＤＫ,プライム（内国株式）,電気機器
6763.T,37919550.0,36147600.0,True,帝国通信工業,プライム（内国株式）,電気機器
6768.T,679402240.0,733826400.0,False,タムラ製作所,プライム（内国株式）,電気機器
6769.T,87616230.0,59837700.0,True,ザインエレクトロニクス,スタンダード（内国株式）,電気機器
6770.T,3727375795.0,3806346100.0,False,アルプスアルパイン,プライム（内国株式）,電気機器
6771.T,4841920.0,4004000.0,True,池上通信機,スタンダード（内国株式）,電気機器
6772.T,3401940.0,1177700.0,True,東京コスモス電機,スタンダード（内国株式）,電気機器
6775.T,22378180.0,18964600.0,True,ＴＢグループ,スタンダード（内国株式）,電気機器
6776.T,3702900.0,3216600.0,True,天昇電気工業,スタンダード（内国株式）,化学
6777.T,2127934800.0,1994390000.0,False,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,電気機器
6778.T,10569220.0,8049750.0,True,アルチザネットワークス,スタンダード（内国株式）,電気機器
6779.T,3839005380.0,3737916750.0,False,日本電波工業,プライム（内国株式）,電気機器
6785.T,195334500.0,179200750.0,False,鈴木,プライム（内国株式）,電気機器
6786.T,1358110.0,1248550.0,True,ＲＶＨ,スタンダード（内国株式）,サービス業
6787.T,10930710900.0,8917727500.0,False,メイコー,プライム（内国株式）,電気機器
6788.T,48766350.0,45820000.0,True,日本トリム,プライム（内国株式）,電気機器
6794.T,437361650.0,460534000.0,False,フォスター電機,プライム（内国株式）,電気機器
6797.T,4468580.0,3023600.0,True,名古屋電機工業,スタンダード（内国株式）,電気機器
6798.T,42849850.0,35389750.0,True,ＳＭＫ,プライム（内国株式）,電気機器
6800.T,572322450.0,533427250.0,False,ヨコオ,プライム（内国株式）,電気機器
6803.T,30238010.0,28665650.0,True,ティアック,スタンダード（内国株式）,電気機器
6804.T,598684580.0,580702650.0,False,ホシデン,プライム（内国株式）,電気機器
6806.T,3403749700.0,3242885750.0,False,ヒロセ電機,プライム（内国株式）,電気機器
6807.T,576890310.0,479964450.0,False,日本航空電子工業,プライム（内国株式）,電気機器
6809.T,131258370.0,124497750.0,False,ＴＯＡ,プライム（内国株式）,電気機器
6810.T,466506220.0,484138150.0,False,マクセル,プライム（内国株式）,電気機器
6814.T,1777491100.0,1786141500.0,False,古野電気,プライム（内国株式）,電気機器
6817.T,189801980.0,191685100.0,False,スミダコーポレーション,プライム（内国株式）,電気機器
6819.T,3711960.0,3483700.0,True,伊豆シャボテンリゾート,スタンダード（内国株式）,サービス業
6820.T,47979050.0,37764000.0,True,アイコム,プライム（内国株式）,電気機器
6822.T,11248300.0,8230000.0,True,大井電気,スタンダード（内国株式）,電気機器
6823.T,111791500.0,108683000.0,False,リオン,プライム（内国株式）,電気機器
6824.T,62632100.0,58686000.0,True,新コスモス電機,スタンダード（内国株式）,電気機器
6832.T,57642860.0,51661900.0,True,アオイ電子,スタンダード（内国株式）,電気機器
6834.T,4147384850.0,3904275000.0,False,精工技研,スタンダード（内国株式）,電気機器
6835.T,58518350.0,47014850.0,True,アライドテレシスホールディングス,スタンダード（内国株式）,電気機器
6836.T,3986280.0,4051600.0,True,ぷらっとホーム,スタンダード（内国株式）,電気機器
6837.T,10802070.0,8466300.0,True,京写,スタンダード（内国株式）,電気機器
6838.T,480036500.0,361265700.0,False,多摩川ホールディングス,スタンダード（内国株式）,電気機器
6840.T,277696550.0,230407700.0,False,ＡＫＩＢＡホールディングス,スタンダード（内国株式）,電気機器
6841.T,4409400870.0,3933971900.0,False,横河電機,プライム（内国株式）,電気機器
6844.T,260727780.0,205052500.0,False,新電元工業,プライム（内国株式）,電気機器
6845.T,2103879095.0,1766017550.0,False,アズビル,プライム（内国株式）,電気機器
6848.T,4399070.0,4146000.0,True,東亜ディーケーケー,スタンダード（内国株式）,電気機器
6849.T,1374548155.0,1036887350.0,False,日本光電工業,プライム（内国株式）,電気機器
6850.T,45161450.0,45317800.0,True,チノー,プライム（内国株式）,電気機器
6853.T,13181410.0,11369550.0,True,共和電業,スタンダード（内国株式）,電気機器
6855.T,3534893700.0,3153429000.0,False,日本電子材料,スタンダード（内国株式）,電気機器
6856.T,5108382900.0,4342224000.0,False,堀場製作所,プライム（内国株式）,電気機器
6857.T,295623307700.0,327703946000.0,False,アドバンテスト,プライム（内国株式）,電気機器
6858.T,32286910.0,24545700.0,True,小野測器,スタンダード（内国株式）,電気機器
6859.T,259280700.0,264629000.0,False,エスペック,プライム（内国株式）,電気機器
6861.T,40065817123.359375,38752429900.0,False,キーエンス,プライム（内国株式）,電気機器
6862.T,1361797100.0,1083469000.0,False,ミナトホールディングス,スタンダード（内国株式）,電気機器
6863.T,109834440.0,68711500.0,True,ニレコ,スタンダード（内国株式）,電気機器
6864.T,48617990.0,37120700.0,True,エヌエフホールディングス,スタンダード（内国株式）,電気機器
6866.T,273735300.0,290927500.0,False,日置電機,プライム（内国株式）,電気機器
6867.T,4300780.0,2722000.0,True,リーダー電子,スタンダード（内国株式）,電気機器
6869.T,4940718550.0,5012994300.0,False,シスメックス,プライム（内国株式）,電気機器
6870.T,5296640.0,4685200.0,True,日本フェンオール,スタンダード（内国株式）,電気機器
6871.T,16410612300.0,15591796500.0,False,日本マイクロニクス,プライム（内国株式）,電気機器
6874.T,7408210.0,6345200.0,True,協立電機,スタンダード（内国株式）,電気機器
6875.T,985645200.0,903873000.0,False,メガチップス,プライム（内国株式）,電気機器
6877.T,136615500.0,134776000.0,False,ＯＢＡＲＡ　ＧＲＯＵＰ,スタンダード（内国株式）,電気機器
6882.T,38549130.0,37162700.0,True,三社電機製作所,スタンダード（内国株式）,電気機器
6888.T,2834910.0,2642100.0,True,アクモス,スタンダード（内国株式）,情報・通信業
6890.T,7360826100.0,7775312000.0,False,フェローテック,スタンダード（内国株式）,電気機器
6894.T,1583520.0,1296500.0,True,パルステック工業,スタンダード（内国株式）,電気機器
6897.T,91535630.0,52938750.0,True,ツインバード,スタンダード（内国株式）,電気機器
6898.T,77116300.0,66078000.0,True,トミタ電機,スタンダード（内国株式）,電気機器
6899.T,12360350.0,9812100.0,True,ＡＳＴＩ,スタンダード（内国株式）,電気機器
6902.T,12498551845.0,12023577350.0,False,デンソー,プライム（内国株式）,輸送用機器
6904.T,38454700.0,24578700.0,True,原田工業,スタンダード（内国株式）,電気機器
6905.T,384874480.0,175446850.0,False,コーセル,プライム（内国株式）,電気機器
6907.T,15143180.0,13082800.0,True,ジオマテック,スタンダード（内国株式）,電気機器
6908.T,352640650.0,315936600.0,False,イリソ電子工業,プライム（内国株式）,電気機器
6912.T,23868180.0,23992400.0,True,菊水ホールディングス,スタンダード（内国株式）,電気機器
6914.T,436935850.0,404150750.0,False,オプテックスグループ,プライム（内国株式）,電気機器
6915.T,38070750.0,34170000.0,True,千代田インテグレ,スタンダード（内国株式）,電気機器
6918.T,141653700.0,105510500.0,False,アバールデータ,スタンダード（内国株式）,電気機器
6919.T,10852940.0,9135550.0,True,ケル,スタンダード（内国株式）,電気機器
6920.T,129797451300.0,114719026500.0,False,レーザーテック,プライム（内国株式）,電気機器
6923.T,1768692730.0,1514151700.0,False,スタンレー電気,プライム（内国株式）,電気機器
6925.T,1198153750.0,1042929600.0,False,ウシオ電機,プライム（内国株式）,電気機器
6926.T,1743240.0,1848150.0,True,岡谷電機産業,スタンダード（内国株式）,電気機器
6927.T,42177700.0,35034700.0,True,ヘリオス　テクノ　ホールディング,スタンダード（内国株式）,電気機器
6928.T,111440290.0,102588350.0,False,エノモト,スタンダード（内国株式）,電気機器
6929.T,293122600.0,288079500.0,False,日本セラミック,プライム（内国株式）,電気機器
6932.T,83380760.0,67201750.0,True,遠藤照明,スタンダード（内国株式）,電気機器
6941.T,1893657600.0,1630776000.0,False,山一電機,プライム（内国株式）,電気機器
6942.T,5368280.0,4731300.0,True,ソフィアホールディングス,スタンダード（内国株式）,情報・通信業
6943.T,1388600.0,544000.0,True,ＮＫＫスイッチズ,スタンダード（内国株式）,電気機器
6946.T,1586952300.0,1452899000.0,False,日本アビオニクス,スタンダード（内国株式）,電気機器
6947.T,286603250.0,245366000.0,False,図研,プライム（内国株式）,電気機器
6951.T,2000656980.0,1927957500.0,False,日本電子,プライム（内国株式）,電気機器
6952.T,4049169565.0,3955470975.0,False,カシオ計算機,プライム（内国株式）,電気機器
6954.T,24450069230.0,24219733450.0,False,ファナック,プライム（内国株式）,電気機器
6955.T,17973280.0,19384300.0,True,ＦＤＫ,スタンダード（内国株式）,電気機器
6958.T,486810630.0,397157650.0,False,日本シイエムケイ,プライム（内国株式）,電気機器
6960.T,639994400.0,567598500.0,False,フクダ電子,スタンダード（内国株式）,電気機器
6961.T,1166659000.0,1172905500.0,False,エンプラス,プライム（内国株式）,電気機器
6962.T,329491280.0,227513950.0,False,大真空,プライム（内国株式）,電気機器
6963.T,14333070940.0,13288093500.0,False,ローム,プライム（内国株式）,電気機器
6964.T,2573930.0,1722150.0,True,サンコー,スタンダード（内国株式）,電気機器
6965.T,4696033525.0,4298302350.0,False,浜松ホトニクス,プライム（内国株式）,電気機器
6966.T,4384736130.0,2307569900.0,False,三井ハイテック,プライム（内国株式）,電気機器
6969.T,25612620.0,21483000.0,True,松尾電機,スタンダード（内国株式）,電気機器
6971.T,17247311370.0,14136589450.0,False,京セラ,プライム（内国株式）,電気機器
6976.T,267220745960.0,268645283000.0,False,太陽誘電,プライム（内国株式）,電気機器
6977.T,2494470.0,2374400.0,True,日本抵抗器製作所,スタンダード（内国株式）,電気機器
6981.T,155825515170.0,153687904350.0,False,村田製作所,プライム（内国株式）,電気機器
6982.T,208540.0,173850.0,True,リード,スタンダード（内国株式）,輸送用機器
6986.T,456036520.0,393229200.0,False,双葉電子工業,プライム（内国株式）,電気機器
6988.T,10059834260.0,10551240400.0,False,日東電工,プライム（内国株式）,化学
